sequence_id,timestamp,frame,posture_label,fall_detected,confidence,other_labels,body_height,torso_angle,hip_height
adl-02-cam0-rgb,1782844811.7404337,62,Sitting,False,0.62,compressed_sitting,0.33322053912627475,0.6393495738719965,0.4992486834526062
adl-02-cam0-rgb,1782844811.7824323,63,Sitting,False,0.62,compressed_sitting,0.3281862213268378,1.0169615827570126,0.5015800297260284
adl-02-cam0-rgb,1782844811.82729,64,Sitting,False,0.62,compressed_sitting,0.3356809054488716,0.08798641471821195,0.5026691854000092
adl-02-cam0-rgb,1782844811.8672621,65,Sitting,False,0.62,compressed_sitting,0.33256959621305204,1.1811611309075711,0.5016033947467804
adl-02-cam0-rgb,1782844811.913271,66,Sitting,False,0.62,compressed_sitting,0.34742850711765133,1.375367173061932,0.501351848244667
adl-02-cam0-rgb,1782844811.9587772,67,Sitting,False,0.62,compressed_sitting,0.348290852781972,1.2316966090130435,0.5054221451282501
adl-02-cam0-rgb,1782844812.0007772,68,Sitting,False,0.62,compressed_sitting,0.3531641967303787,1.2714674953125589,0.5057735294103622
adl-02-cam0-rgb,1782844812.0464776,69,Sitting,False,0.62,compressed_sitting,0.35654558089209787,1.3607356855820751,0.5020502209663391
adl-02-cam0-rgb,1782844812.0944762,70,Sitting,False,0.62,compressed_sitting,0.3640389492123895,1.0741483841350408,0.49949610233306885
adl-02-cam0-rgb,1782844812.13723,71,Sitting,False,0.62,compressed_sitting,0.36186509784406473,2.620099826777807,0.4988214671611786
adl-02-cam0-rgb,1782844812.179533,72,Sitting,False,0.62,compressed_sitting,0.36287009065931164,2.656357328237456,0.49531859159469604
adl-02-cam0-rgb,1782844812.2251868,73,Sitting,False,0.62,compressed_sitting,0.3643333493074041,2.2707810027799837,0.4966249465942383
adl-02-cam0-rgb,1782844812.2680526,74,Sitting,False,0.62,compressed_sitting,0.36556169488698687,2.7282833832693734,0.5004109293222427
adl-02-cam0-rgb,1782844812.3130789,75,Sitting,False,0.62,compressed_sitting,0.36974725534091885,3.6600018428491627,0.5003164559602737
adl-02-cam0-rgb,1782844812.3555899,76,Sitting,False,0.62,compressed_sitting,0.3680047724736453,3.294481956556838,0.5046052187681198
adl-02-cam0-rgb,1782844812.3975954,77,Sitting,False,0.62,compressed_sitting,0.36956735666837115,2.3217945281456256,0.504250705242157
adl-02-cam0-rgb,1782844812.4415104,78,Sitting,False,0.62,compressed_sitting,0.3738700678713739,3.609142114919897,0.5066007971763611
adl-02-cam0-rgb,1782844812.4815063,79,Sitting,False,0.62,compressed_sitting,0.3661597236358142,3.146710549293323,0.5105553269386292
adl-02-cam0-rgb,1782844812.524097,80,Sitting,False,0.62,compressed_sitting,0.39098726894688973,3.6578131107158516,0.5116724967956543
adl-02-cam0-rgb,1782844812.5644426,81,Sitting,False,0.62,compressed_sitting,0.3863161038928761,2.9247743690362062,0.5139201730489731
adl-02-cam0-rgb,1782844812.6062622,82,Sitting,False,0.62,compressed_sitting,0.39147115425496115,3.0321144599985965,0.5156872719526291
adl-02-cam0-rgb,1782844812.6481187,83,Sitting,False,0.62,compressed_sitting,0.39143103282745184,3.597572353892833,0.5139794796705246
adl-02-cam0-rgb,1782844812.6901157,84,Sitting,False,0.62,compressed_sitting,0.40719784099963124,2.6969651931023875,0.515721395611763
adl-02-cam0-rgb,1782844812.7326055,85,Sitting,False,0.62,compressed_sitting,0.3969998952441358,2.7263122517273954,0.5183164328336716
adl-02-cam0-rgb,1782844812.7725813,86,Sitting,False,0.62,compressed_sitting,0.40303198882561,2.1602004838686764,0.5199657082557678
adl-02-cam0-rgb,1782844812.8145838,87,Sitting,False,0.62,compressed_sitting,0.3988850137322425,1.9411124764783152,0.5197816789150238
adl-02-cam0-rgb,1782844812.8572495,88,Sitting,False,0.62,compressed_sitting,0.40172458598423516,1.1889398152077364,0.5184534341096878
adl-02-cam0-rgb,1782844812.9017282,89,Sitting,False,0.62,compressed_sitting,0.4106820900536847,0.6847976177398905,0.5163367837667465
adl-02-cam0-rgb,1782844812.9457617,90,Sitting,False,0.62,compressed_sitting,0.4098065635542961,0.4505874636944162,0.5171475410461426
adl-02-cam0-rgb,1782844812.9867573,91,Sitting,False,0.62,compressed_sitting,0.41062728899017736,0.8744600125309386,0.5125787258148193
adl-02-cam0-rgb,1782844813.0408754,92,Sitting,False,0.62,compressed_sitting,0.4081994464331494,1.2205070386869616,0.5112913846969604
adl-02-cam0-rgb,1782844813.083164,93,Sitting,False,0.62,compressed_sitting,0.41566925059387044,0.8664789924393106,0.5114601105451584
adl-02-cam0-rgb,1782844813.126702,94,Sitting,False,0.62,compressed_sitting,0.41573930761037964,0.07699016936087302,0.5114531368017197
adl-02-cam0-rgb,1782844813.1706443,95,Sitting,False,0.62,compressed_sitting,0.4216840105035206,0.3289014719362811,0.5115169286727905
adl-02-cam0-rgb,1782844813.212174,96,Sitting,False,0.62,compressed_sitting,0.4225178766209651,0.5336253372556896,0.5137000530958176
adl-02-cam0-rgb,1782844813.2558942,97,Sitting,False,0.62,compressed_sitting,0.4216165388779753,0.9222459499125414,0.5122474282979965
adl-02-cam0-rgb,1782844813.3003173,98,Sitting,False,0.62,compressed_sitting,0.43987543463884426,1.1221608460950263,0.5141337811946869
adl-02-cam0-rgb,1782844813.339177,99,Sitting,False,0.62,compressed_sitting,0.4258374208874665,0.3973125266868922,0.5174242705106735
adl-02-cam0-rgb,1782844813.3995996,100,Sitting,False,0.62,compressed_sitting,0.42906558843469944,0.005881569378948095,0.5198264420032501
adl-02-cam0-rgb,1782844813.4434156,101,Sitting,False,0.62,compressed_sitting,0.43582049324926475,0.4059715350306407,0.5182817280292511
adl-02-cam0-rgb,1782844813.4858234,102,Sitting,False,0.62,upright,0.4499231701007189,0.3022130554077729,0.5218090862035751
adl-02-cam0-rgb,1782844813.531438,103,Standing,False,0.62,upright,0.4598309581685586,0.4405648708986834,0.5162822306156158
adl-02-cam0-rgb,1782844813.5784366,104,Standing,False,0.62,upright_max_height,0.46342859048135726,1.0744681117061703,0.5183028429746628
adl-02-cam0-rgb,1782844813.6231046,105,Standing,False,0.62,upright_max_height,0.47069458601199815,1.1810710797252968,0.5174757689237595
adl-02-cam0-rgb,1782844813.6671088,106,Standing,False,0.62,upright_max_height,0.4748953789188515,1.074426105023542,0.5155278891324997
adl-02-cam0-rgb,1782844813.7105503,107,Standing,False,0.62,upright_max_height,0.4776062216854482,0.9289735043223774,0.5176897346973419
adl-02-cam0-rgb,1782844813.7556152,108,Standing,False,0.62,upright_max_height,0.47974525270060614,1.2033310251979075,0.5143398493528366
adl-02-cam0-rgb,1782844813.8005326,109,Standing,False,0.62,upright_max_height,0.48240156458766015,0.6679868619760309,0.5167684704065323
adl-02-cam0-rgb,1782844813.8449562,110,Standing,False,0.62,upright_max_height,0.48311021967169704,0.07352720812060545,0.5181836485862732
adl-02-cam0-rgb,1782844813.8889515,111,Standing,False,0.62,upright_max_height,0.48501405101128625,1.1691174535968754,0.5183951705694199
adl-02-cam0-rgb,1782844813.9354987,112,Standing,False,0.62,upright_max_height,0.486529458764812,1.1362795031434638,0.5161640793085098
adl-02-cam0-rgb,1782844813.979486,113,Standing,False,0.62,upright_max_height,0.4802445843014843,0.8213735465067824,0.5114767998456955
adl-02-cam0-rgb,1782844814.0260408,114,Standing,False,0.62,upright_max_height,0.4748439938025264,0.45268414977841875,0.5063337236642838
adl-02-cam0-rgb,1782844814.125557,115,Standing,False,0.62,upright_max_height,0.47216623891241055,1.0319421180101525,0.5020773857831955
adl-02-cam0-rgb,1782844814.1750166,116,Standing,False,0.62,upright_max_height,0.4650778137696599,1.38935247230248,0.5008169412612915
adl-02-cam0-rgb,1782844814.2315793,117,Standing,False,0.62,upright_max_height,0.46201228990981225,1.7088718284534135,0.49413323402404785
adl-02-cam0-rgb,1782844814.2756786,118,Standing,False,0.62,upright_max_height,0.46072441696877087,1.551895457954721,0.4900696575641632
adl-02-cam0-rgb,1782844814.344722,119,Standing,False,0.62,upright,0.4586520013538641,1.9109918540552406,0.48455867171287537
adl-02-cam0-rgb,1782844814.3877397,120,Standing,False,0.62,upright_max_height,0.46421177291537175,2.8695651838162104,0.4809158146381378
adl-02-cam0-rgb,1782844814.4352617,121,Standing,False,0.62,upright,0.4529439902082359,2.1665261233396387,0.47558504343032837
adl-02-cam0-rgb,1782844814.4911973,122,Standing,False,0.62,upright,0.4452653753131167,1.997399290132857,0.4649779498577118
adl-02-cam0-rgb,1782844814.535684,123,Standing,False,0.62,compressed_sitting,0.4341088372909778,1.1806314395182755,0.45636147260665894
adl-02-cam0-rgb,1782844814.5836756,124,Sitting,False,0.62,compressed_sitting,0.4185873847102284,0.14427811260777337,0.4457947015762329
adl-02-cam0-rgb,1782844814.627819,125,Sitting,False,0.62,compressed_sitting,0.40861098281820135,0.5292336919039381,0.4409773051738739
adl-02-cam0-rgb,1782844814.6732264,126,Sitting,False,0.62,compressed_sitting,0.39036530927662644,0.3852366696473537,0.43038976192474365
adl-02-cam0-rgb,1782844814.7132246,127,Sitting,False,0.62,compressed_sitting,0.3779308290345948,1.0945301889159635,0.4269368350505829
adl-02-cam0-rgb,1782844814.7563784,128,Sitting,False,0.62,compressed_sitting,0.3656922381246416,0.057723169692947295,0.4243321418762207
adl-02-cam0-rgb,1782844814.7973735,129,Sitting,False,0.62,compressed_sitting,0.35120087485463497,1.2802350648779548,0.4137687683105469
adl-02-cam0-rgb,1782844814.8438952,130,Sitting,False,0.62,compressed_sitting,0.3341773032411703,0.6372571930535841,0.4073655307292938
adl-02-cam0-rgb,1782844814.8878968,131,Sitting,False,0.62,compressed_sitting,0.31899160759975564,1.7812014958778528,0.3972117006778717
adl-02-cam0-rgb,1782844814.9294155,132,Sitting,False,0.62,compressed_sitting,0.30996358225183507,0.29275677267586,0.38951435685157776
adl-02-cam0-rgb,1782844814.9734156,133,Sitting,False,0.62,compressed_sitting,0.29829575314737455,0.48894619916161336,0.38606539368629456
adl-02-cam0-rgb,1782844815.0314248,134,Sitting,False,0.62,compressed_sitting,0.28602811240799764,2.409036615188437,0.373521625995636
adl-02-cam0-rgb,1782844815.0744298,135,Sitting,False,0.62,compressed_sitting,0.26918096394471125,3.0816202097538086,0.3618090748786926
adl-02-cam0-rgb,1782844815.1275043,136,Sitting,False,0.62,compressed_sitting,0.26572020851026246,1.5915929426930275,0.3590022027492523
adl-02-cam0-rgb,1782844815.1700916,137,Sitting,False,0.62,compressed_sitting,0.26421761088743967,2.236366659067614,0.35760417580604553
adl-02-cam0-rgb,1782844815.2296388,138,Sitting,False,0.62,compressed_sitting,0.24314299428277705,0.32671521746786164,0.3492668569087982
adl-02-cam0-rgb,1782844815.2967408,139,Sitting,False,0.62,compressed_sitting,0.22539655487108196,3.0882037292887636,0.3426413834095001
adl-02-cam0-rgb,1782844815.3433223,140,Sitting,False,0.62,compressed_sitting,0.21850595561323688,3.3364819041432847,0.33974072337150574
adl-02-cam0-rgb,1782844815.3851333,141,Sitting,False,0.62,compressed_sitting,0.23142101947509527,0.21165984361260573,0.33125704526901245
adl-02-cam0-rgb,1782844815.4334292,142,Sitting,False,0.62,compressed_sitting,0.23375745189294642,0.3574748000753083,0.3208295702934265
adl-02-cam0-rgb,1782844815.4833906,143,Sitting,False,0.62,compressed_sitting,0.23281863509172482,0.11567791633024854,0.3269943594932556
adl-02-cam0-rgb,1782844815.537488,144,Sitting,False,0.62,compressed_sitting,0.21587448379097035,7.769041823938249,0.3297659754753113
adl-02-cam0-rgb,1782844815.5917246,145,Sitting,False,0.62,compressed_sitting,0.2291066692149688,1.6008335625322276,0.3220885396003723
adl-02-cam0-rgb,1782844815.6456668,146,Sitting,False,0.62,compressed_sitting,0.2319626862475654,2.099492429721178,0.3156574070453644
adl-02-cam0-rgb,1782844815.6942496,147,Sitting,False,0.62,compressed_sitting,0.22618915914719653,0.20722767460161254,0.3112947344779968
adl-02-cam0-rgb,1782844815.7547216,148,Sitting,False,0.62,compressed_sitting,0.22106556446769537,2.8961188096130273,0.32982078194618225
adl-02-cam0-rgb,1782844815.7975488,149,Sitting,False,0.62,compressed_sitting,0.21239700898468847,5.452930928196553,0.32551199197769165
adl-02-cam0-rgb,1782844815.8437872,150,Lying,False,0.65,"horizontal_span,slow_lie",0.18598982261964256,7.586121082663246,0.315091997385025
adl-02-cam0-rgb,1782844815.887583,151,Lying,False,0.65,"horizontal_span,slow_lie",0.20130538527931047,4.275022089368889,0.3196873962879181
adl-02-cam0-rgb,1782844815.9302151,152,Lying,False,0.65,"compressed_sitting,slow_lie",0.20814909330008502,6.085899016981216,0.31768709421157837
adl-02-cam0-rgb,1782844815.9831674,153,Sitting,False,0.62,compressed_sitting,0.2050079808638607,3.2343485433689807,0.31754058599472046
adl-02-cam0-rgb,1782844816.0266826,154,Lying,False,0.65,"horizontal_span,slow_lie",0.17750701450167225,6.335990787420062,0.32338058948516846
adl-02-cam0-rgb,1782844816.0768654,155,Lying,False,0.65,"horizontal_span,slow_lie",0.18519440096878909,0.5016689360031575,0.3250276446342468
adl-02-cam0-rgb,1782844816.1251051,156,Lying,False,0.65,"horizontal_span,slow_lie",0.18152775461285225,10.337312298503246,0.32098665833473206
adl-02-cam0-rgb,1782844816.1688275,157,Lying,False,0.65,"horizontal_span,slow_lie",0.16140609432902336,5.124785431977838,0.3279857337474823
adl-02-cam0-rgb,1782844816.2128794,158,Lying,False,0.65,"horizontal_span,slow_lie",0.18423488053972523,0.026686664460949118,0.326148122549057
adl-02-cam0-rgb,1782844816.255355,159,Lying,False,0.65,"horizontal_span,slow_lie",0.18330477710168594,0.908425774040666,0.3442613482475281
adl-02-cam0-rgb,1782844816.2967763,160,Lying,False,0.65,"horizontal_span,slow_lie",0.1549173391076677,6.274949538045451,0.3220991790294647
adl-02-cam0-rgb,1782844816.3424156,161,Lying,False,0.65,"horizontal_span,slow_lie",0.177609380023794,2.19531959169154,0.3240083158016205
adl-02-cam0-rgb,1782844816.3860166,162,Lying,False,0.65,"horizontal_span,slow_lie",0.1833956934218643,2.4161522792130152,0.3108483552932739
adl-02-cam0-rgb,1782844816.4321814,163,Lying,False,0.65,"horizontal_span,slow_lie",0.1739765027086538,4.752716372989771,0.33634641766548157
adl-02-cam0-rgb,1782844816.4731746,164,Lying,False,0.65,"horizontal_span,slow_lie",0.17834420941172802,5.013010594959229,0.32998979091644287
adl-02-cam0-rgb,1782844816.516197,165,Lying,False,0.65,"horizontal_span,slow_lie",0.17277252423838318,1.1639828279582052,0.32347530126571655
adl-02-cam0-rgb,1782844816.5587227,166,Lying,False,0.65,"horizontal_span,slow_lie",0.16947548351149386,9.217546694201438,0.3188040256500244
adl-02-cam0-rgb,1782844816.6027162,167,Lying,False,0.65,"horizontal_span,slow_lie",0.18015934457938526,3.4966007395687453,0.3254022002220154
adl-02-cam0-rgb,1782844816.6456816,168,Lying,False,0.65,"horizontal_span,slow_lie",0.17466221456091363,2.8925514701921218,0.32211941480636597
adl-02-cam0-rgb,1782844816.6885939,169,Lying,False,0.65,"horizontal_span,slow_lie",0.18550271520015782,3.954387537469271,0.3124586343765259
adl-02-cam0-rgb,1782844816.7302623,170,Lying,False,0.65,"compressed_sitting,slow_lie",0.2031843895570736,4.7993978758343125,0.332825630903244
adl-02-cam0-rgb,1782844816.771282,171,Lying,False,0.65,"horizontal_span,slow_lie",0.17888029747522374,1.0383785269487098,0.32538118958473206
adl-02-cam0-rgb,1782844816.8112772,172,Lying,False,0.65,"compressed_sitting,slow_lie",0.2026380217190451,1.1886295761204446,0.31740325689315796
adl-02-cam0-rgb,1782844816.8548038,173,Lying,False,0.65,"horizontal_span,slow_lie",0.19270383506042865,3.9444586143058715,0.3118850588798523
adl-02-cam0-rgb,1782844816.8987927,174,Lying,False,0.65,"compressed_sitting,slow_lie",0.2085645304110151,5.248868325256538,0.31020671129226685
adl-02-cam0-rgb,1782844816.943317,175,Sitting,False,0.62,compressed_sitting,0.20743345570566193,2.654070439956096,0.32265567779541016
adl-02-cam0-rgb,1782844816.9873142,176,Sitting,False,0.62,compressed_sitting,0.2028427861203926,3.0041741835037037,0.33563169836997986
adl-02-cam0-rgb,1782844817.0320399,177,Sitting,False,0.62,compressed_sitting,0.23308703933834812,0.04655623955385422,0.3309330940246582
adl-02-cam0-rgb,1782844817.0790024,178,Sitting,False,0.62,compressed_sitting,0.21892385661602987,3.2333281062202084,0.3331094980239868
adl-02-cam0-rgb,1782844817.1200037,179,Sitting,False,0.62,compressed_sitting,0.20959854443733764,1.1291601662691788,0.3346644937992096
adl-02-cam0-rgb,1782844817.1621003,180,Sitting,False,0.62,compressed_sitting,0.22645060829218183,3.582344356115113,0.33845090866088867
adl-03-cam0-rgb,1782844817.226129,1,Unknown,False,0.0,missing_upper_body_keypoints,nan,nan,nan
adl-03-cam0-rgb,1782844817.2538474,2,Unknown,False,0.0,missing_upper_body_keypoints,nan,nan,nan
adl-03-cam0-rgb,1782844817.2768402,3,Unknown,False,0.0,missing_upper_body_keypoints,nan,nan,nan
adl-03-cam0-rgb,1782844817.2993193,4,Unknown,False,0.0,missing_upper_body_keypoints,nan,nan,nan
adl-03-cam0-rgb,1782844817.320365,5,Unknown,False,0.62,compressed_sitting,0.3226775769311975,2.469232465221586,0.49363356828689575
adl-03-cam0-rgb,1782844817.3637588,6,Sitting,False,0.62,compressed_sitting,0.3097708008599345,1.505128721586513,0.49235883355140686
adl-03-cam0-rgb,1782844817.405762,7,Sitting,False,0.62,compressed_sitting,0.31452305327778846,1.8866975647716722,0.4913347065448761
adl-03-cam0-rgb,1782844817.4505098,8,Sitting,False,0.62,compressed_sitting,0.32403625972597877,0.4618999945678188,0.4924860894680023
adl-03-cam0-rgb,1782844817.4925466,9,Sitting,False,0.62,compressed_sitting,0.3340442396490939,0.945330742823877,0.4923660457134247
adl-03-cam0-rgb,1782844817.5340385,10,Sitting,False,0.62,compressed_sitting,0.32770892990674355,0.5913975971046184,0.4878722131252289
adl-03-cam0-rgb,1782844817.577038,11,Sitting,False,0.62,compressed_sitting,0.3190079201764004,0.21271526268780344,0.4921645522117615
adl-03-cam0-rgb,1782844817.6170619,12,Sitting,False,0.62,compressed_sitting,0.32729398051599257,0.38651862188514075,0.4919842481613159
adl-03-cam0-rgb,1782844817.6621892,13,Sitting,False,0.62,compressed_sitting,0.32108091153270973,0.32264226802827084,0.4907059967517853
adl-03-cam0-rgb,1782844817.7030969,14,Sitting,False,0.62,compressed_sitting,0.32712806956762813,1.8472025943390467,0.4919264018535614
adl-03-cam0-rgb,1782844817.747661,15,Sitting,False,0.62,compressed_sitting,0.33033957114826806,1.1435941991825305,0.49252086877822876
adl-03-cam0-rgb,1782844817.7916615,16,Sitting,False,0.62,compressed_sitting,0.3301339784256818,1.9607431902418595,0.4932703375816345
adl-03-cam0-rgb,1782844817.8354685,17,Sitting,False,0.62,compressed_sitting,0.32884482336722615,1.9439059486488797,0.49558889865875244
adl-03-cam0-rgb,1782844817.8814597,18,Sitting,False,0.62,compressed_sitting,0.3268768071787236,1.5793315676910993,0.4965009391307831
adl-03-cam0-rgb,1782844817.92609,19,Sitting,False,0.62,compressed_sitting,0.3303618616726292,2.2761094265008004,0.4998432695865631
adl-03-cam0-rgb,1782844817.9650521,20,Sitting,False,0.62,compressed_sitting,0.3369169781034385,2.056844978159206,0.5032189637422562
adl-03-cam0-rgb,1782844818.0103433,21,Sitting,False,0.62,compressed_sitting,0.34357661792828825,2.369198111400356,0.505982980132103
adl-03-cam0-rgb,1782844818.0528667,22,Sitting,False,0.62,compressed_sitting,0.3505173326193853,2.810620666735319,0.5076605677604675
adl-03-cam0-rgb,1782844818.1120765,23,Sitting,False,0.62,compressed_sitting,0.34149913916221464,3.6765929634874905,0.5054406523704529
adl-03-cam0-rgb,1782844818.152706,24,Sitting,False,0.62,compressed_sitting,0.35593803419653675,2.935917848229624,0.5117136090993881
adl-03-cam0-rgb,1782844818.1942225,25,Sitting,False,0.62,compressed_sitting,0.34259097199378596,1.6233450764734483,0.5073578059673309
adl-03-cam0-rgb,1782844818.2358642,26,Sitting,False,0.62,compressed_sitting,0.3518420259134936,2.8671403496544143,0.506166085600853
adl-03-cam0-rgb,1782844818.2784722,27,Sitting,False,0.62,compressed_sitting,0.3581032655264161,1.851904709623537,0.5045973658561707
adl-03-cam0-rgb,1782844818.3229537,28,Sitting,False,0.62,compressed_sitting,0.37079687986405563,2.3063508996883244,0.5044367909431458
adl-03-cam0-rgb,1782844818.3629587,29,Sitting,False,0.62,compressed_sitting,0.3694825568279761,1.2618522618687775,0.5079190284013748
adl-03-cam0-rgb,1782844818.4029627,30,Sitting,False,0.62,compressed_sitting,0.3586228115445158,1.006459014423824,0.5069372355937958
adl-03-cam0-rgb,1782844818.4484105,31,Sitting,False,0.62,compressed_sitting,0.3654866614003072,1.0176562112826142,0.5086702257394791
adl-03-cam0-rgb,1782844818.492109,32,Sitting,False,0.62,compressed_sitting,0.3726026286441248,0.1894841207347953,0.5079996585845947
adl-03-cam0-rgb,1782844818.5336723,33,Sitting,False,0.62,compressed_sitting,0.38203469745372354,0.8260743008231806,0.5061793327331543
adl-03-cam0-rgb,1782844818.575095,34,Sitting,False,0.62,compressed_sitting,0.3781323195285741,0.5050394404673155,0.5074148178100586
adl-03-cam0-rgb,1782844818.6177187,35,Sitting,False,0.62,compressed_sitting,0.38141836909143934,0.2952339439379896,0.5115538984537125
adl-03-cam0-rgb,1782844818.662705,36,Sitting,False,0.62,compressed_sitting,0.3798612395397509,0.15866337688937396,0.5109636038541794
adl-03-cam0-rgb,1782844818.7107096,37,Sitting,False,0.62,compressed_sitting,0.3821837159381976,0.7860656033148402,0.5153591334819794
adl-03-cam0-rgb,1782844818.7525697,38,Sitting,False,0.62,compressed_sitting,0.3786985617157358,0.3207626260982922,0.5103524923324585
adl-03-cam0-rgb,1782844818.799082,39,Sitting,False,0.62,compressed_sitting,0.3824564448383098,0.37186671286835954,0.5122382193803787
adl-03-cam0-rgb,1782844818.8445935,40,Sitting,False,0.62,compressed_sitting,0.39807716958368183,0.6974542674349152,0.5115953385829926
adl-03-cam0-rgb,1782844818.8931365,41,Sitting,False,0.62,compressed_sitting,0.402168435839235,0.11562124689354625,0.5125313550233841
adl-03-cam0-rgb,1782844818.9396827,42,Sitting,False,0.62,compressed_sitting,0.40782705906607253,0.8741518318146221,0.5152075439691544
adl-03-cam0-rgb,1782844818.9857078,43,Sitting,False,0.62,compressed_sitting,0.409006309137665,1.2138610673667873,0.514533281326294
adl-03-cam0-rgb,1782844819.025357,44,Sitting,False,0.62,compressed_sitting,0.41067920495081267,1.653576529004426,0.5142403841018677
adl-03-cam0-rgb,1782844819.0642226,45,Sitting,False,0.62,compressed_sitting,0.4057860698995458,1.7385876804302054,0.514934852719307
adl-03-cam0-rgb,1782844819.1072185,46,Sitting,False,0.62,compressed_sitting,0.4058069882229893,2.476982685564255,0.5098972618579865
adl-03-cam0-rgb,1782844819.1542568,47,Sitting,False,0.62,compressed_sitting,0.4103560883194556,2.7298940547087436,0.5113674402236938
adl-03-cam0-rgb,1782844819.1954298,48,Sitting,False,0.62,compressed_sitting,0.41096424813099236,2.1004420055187762,0.5125272274017334
adl-03-cam0-rgb,1782844819.2453656,49,Sitting,False,0.62,compressed_sitting,0.4156557915031942,2.317778748309156,0.5081575214862823
adl-03-cam0-rgb,1782844819.2823644,50,Sitting,False,0.62,compressed_sitting,0.4288479342621883,2.445835097475766,0.5105885714292526
adl-03-cam0-rgb,1782844819.3258135,51,Sitting,False,0.62,compressed_sitting,0.4276047021067285,1.9832946927466888,0.5122861117124557
adl-03-cam0-rgb,1782844819.3654943,52,Sitting,False,0.62,compressed_sitting,0.42367123313725497,1.973264066943287,0.5151977241039276
adl-03-cam0-rgb,1782844819.4054453,53,Sitting,False,0.62,compressed_sitting,0.4322652417976945,1.919972883934892,0.5210673063993454
adl-03-cam0-rgb,1782844819.4471965,54,Sitting,False,0.62,upright,0.44647927082515837,1.9784482906968746,0.523363396525383
adl-03-cam0-rgb,1782844819.4904072,55,Standing,False,0.62,upright,0.44600302118183976,1.865681551266547,0.5245427638292313
adl-03-cam0-rgb,1782844819.5342293,56,Standing,False,0.62,upright,0.4582163900929745,1.0679124053937084,0.5242308527231216
adl-03-cam0-rgb,1782844819.579491,57,Standing,False,0.62,upright,0.45758245609112047,1.6628917393020155,0.5262570232152939
adl-03-cam0-rgb,1782844819.624767,58,Standing,False,0.62,upright_max_height,0.4610082172416827,2.521848491706164,0.529633179306984
adl-03-cam0-rgb,1782844819.6656,59,Standing,False,0.62,upright_max_height,0.46319725772976567,2.9843601451201875,0.5276198983192444
adl-03-cam0-rgb,1782844819.7115138,60,Standing,False,0.62,upright_max_height,0.46669752976485895,1.7865500621665875,0.5309233069419861
adl-03-cam0-rgb,1782844819.7559967,61,Standing,False,0.62,upright_max_height,0.47089326696306427,3.178663791107792,0.5293257236480713
adl-03-cam0-rgb,1782844819.8017387,62,Standing,False,0.62,upright_max_height,0.48502453315471805,3.6744437803993586,0.5331126302480698
adl-03-cam0-rgb,1782844819.8455772,63,Standing,False,0.62,upright_max_height,0.48581482087263905,2.2876324866790587,0.5313325822353363
adl-03-cam0-rgb,1782844819.8863506,64,Standing,False,0.62,upright_max_height,0.4873003702113298,2.459123261433847,0.5310042947530746
adl-03-cam0-rgb,1782844819.928167,65,Standing,False,0.62,upright_max_height,0.4916692954195823,2.4904448463917985,0.5335529744625092
adl-03-cam0-rgb,1782844819.9715085,66,Standing,False,0.62,upright_max_height,0.4900280985054362,1.7557827001339303,0.5287697017192841
adl-03-cam0-rgb,1782844820.0107362,67,Standing,False,0.62,upright_max_height,0.4942004522808848,0.871635009182209,0.5326291620731354
adl-03-cam0-rgb,1782844820.0532234,68,Standing,False,0.62,upright_max_height,0.49257826242113345,2.0674497133356904,0.5280944108963013
adl-03-cam0-rgb,1782844820.0959764,69,Standing,False,0.62,upright_max_height,0.4913749326289653,1.352107614986238,0.5249031484127045
adl-03-cam0-rgb,1782844820.1460862,70,Standing,False,0.62,upright_max_height,0.49230452659813706,2.5855640063539815,0.5239419043064117
adl-03-cam0-rgb,1782844820.1918569,71,Standing,False,0.62,upright_max_height,0.49659279964087744,1.3279857733754916,0.5269346833229065
adl-03-cam0-rgb,1782844820.2314806,72,Standing,False,0.62,upright_max_height,0.5050653400215217,5.524298153604278,0.5389290601015091
adl-03-cam0-rgb,1782844820.2726452,73,Standing,False,0.62,upright_max_height,0.501911605370747,4.177369722466925,0.5365481674671173
adl-03-cam0-rgb,1782844820.3155055,74,Standing,False,0.62,upright_max_height,0.51976655848306,6.328786071248092,0.5449235588312149
adl-03-cam0-rgb,1782844820.359345,75,Standing,False,0.62,upright_max_height,0.522330732919202,6.806212025418925,0.5438331812620163
adl-03-cam0-rgb,1782844820.4045007,76,Standing,False,0.62,upright_max_height,0.5295793362742669,7.375478140903809,0.5425469875335693
adl-03-cam0-rgb,1782844820.4448166,77,Standing,False,0.62,upright_max_height,0.527504765692029,7.797390630936967,0.5487216711044312
adl-03-cam0-rgb,1782844820.4847796,78,Standing,False,0.62,upright_max_height,0.5305280291683877,7.803487052673148,0.5471096485853195
adl-03-cam0-rgb,1782844820.52617,79,Standing,False,0.62,upright_max_height,0.5223270039709856,6.955831558655992,0.5377122014760971
adl-03-cam0-rgb,1782844820.5681617,80,Standing,False,0.62,upright_max_height,0.5284313508803564,6.859448597536988,0.5438568294048309
adl-03-cam0-rgb,1782844820.6116202,81,Standing,False,0.62,upright_max_height,0.5314761126436878,7.834269319613569,0.5419703871011734
adl-03-cam0-rgb,1782844820.6521997,82,Standing,False,0.62,upright_max_height,0.5242340304059183,7.324093591753654,0.5451489984989166
adl-03-cam0-rgb,1782844820.6923087,83,Standing,False,0.62,upright_max_height,0.5193002455364204,7.620293316799571,0.5381806194782257
